Chr17	85300000	85320000	0
Chr17	85320000	85340000	0
Chr17	85340000	85360000	0
Chr17	85360000	85380000	0
Chr17	85380000	85400000	0
Chr17	85400000	85420000	0
Chr17	85420000	85440000	0
Chr17	85440000	85460000	0
Chr17	85460000	85480000	0
Chr17	85480000	85500000	0
Chr17	85500000	85520000	0
Chr17	85520000	85540000	0
Chr17	85540000	85560000	0
Chr17	85560000	85580000	0
Chr17	85580000	85600000	0
Chr17	85600000	85620000	0
Chr17	85620000	85640000	0
Chr17	85640000	85660000	0
Chr17	85660000	85680000	0
Chr17	85680000	85700000	0
Chr17	85700000	85720000	0
Chr17	85720000	85740000	0
Chr17	85740000	85760000	0
Chr17	85760000	85780000	0
Chr17	85780000	85800000	0
Chr17	85800000	85820000	0
Chr17	85820000	85840000	0
Chr17	85840000	85860000	0
Chr17	85860000	85880000	0
Chr17	85880000	85900000	0
Chr17	85900000	85920000	0
Chr17	85920000	85940000	0
Chr17	85940000	85960000	0
Chr17	85960000	85980000	0
Chr17	85980000	86000000	0
Chr17	86000000	86020000	0
Chr17	86020000	86040000	0
Chr17	86040000	86060000	0
Chr17	86060000	86080000	0
Chr17	86080000	86100000	0
Chr17	86100000	86120000	0
Chr17	86120000	86140000	0
Chr17	86140000	86160000	0
Chr17	86160000	86180000	0
Chr17	86180000	86200000	0
Chr17	86200000	86220000	0
Chr17	86220000	86240000	0
Chr17	86240000	86260000	0
Chr17	86260000	86280000	0
Chr17	86280000	86300000	0
Chr17	86300000	86320000	0
Chr17	86320000	86340000	0
Chr17	86340000	86360000	0
Chr17	86360000	86380000	0
Chr17	86380000	86400000	0
Chr17	86400000	86420000	0
Chr17	86420000	86440000	0
Chr17	86440000	86460000	0
Chr17	86460000	86480000	0
Chr17	86480000	86500000	0
Chr17	86500000	86520000	0
Chr17	86520000	86540000	0
Chr17	86540000	86560000	0
Chr17	86560000	86580000	0
Chr17	86580000	86600000	0
Chr17	86600000	86620000	0
Chr17	86620000	86640000	0
Chr17	86640000	86660000	0
Chr17	86660000	86680000	0
Chr17	86680000	86700000	0
Chr17	86700000	86720000	0
Chr17	86720000	86740000	0
Chr17	86740000	86760000	0
Chr17	86760000	86780000	0
Chr17	86780000	86800000	0
