Chr17	85300000	85320000	1.31155690697
Chr17	85320000	85340000	0
Chr17	85340000	85360000	1.25873922187
Chr17	85360000	85380000	4.87478370585
Chr17	85380000	85400000	2.02043798287
Chr17	85400000	85420000	3.29420672241
Chr17	85420000	85440000	3.57642611601
Chr17	85440000	85460000	2.11908202638
Chr17	85460000	85480000	1.99198250944
Chr17	85480000	85500000	3.70255563719
Chr17	85500000	85520000	3.8513750269
Chr17	85520000	85540000	4.24819722706
Chr17	85540000	85560000	2.17245445284
Chr17	85560000	85580000	5.97795247436
Chr17	85580000	85600000	4.70118056399
Chr17	85600000	85620000	7.08690774978
Chr17	85620000	85640000	0
Chr17	85640000	85660000	3.64185906927
Chr17	85660000	85680000	3.6022354032
Chr17	85680000	85700000	7.63374832807
Chr17	85700000	85720000	6.54870162986
Chr17	85720000	85740000	4.50663206114
Chr17	85740000	85760000	7.45126833254
Chr17	85760000	85780000	8.05507209833
Chr17	85780000	85800000	8.07607762031
Chr17	85800000	85820000	2.80876855975
Chr17	85820000	85840000	2.92404304039
Chr17	85840000	85860000	9.15958684035
Chr17	85860000	85880000	3.94006732078
Chr17	85880000	85900000	0
Chr17	85900000	85920000	8.68876102101
Chr17	85920000	85940000	6.9233566419
Chr17	85940000	85960000	7.13587483496
Chr17	85960000	85980000	0
Chr17	85980000	86000000	8.18458839713
Chr17	86000000	86020000	5.26391938994
Chr17	86020000	86040000	3.28087401696
Chr17	86040000	86060000	7.5423344065
Chr17	86060000	86080000	10.7501327449
Chr17	86080000	86100000	7.63311741725
Chr17	86100000	86120000	10.8023242713
Chr17	86120000	86140000	12.3164606803
Chr17	86140000	86160000	13.2684852921
Chr17	86160000	86180000	17.0413116406
Chr17	86180000	86200000	9.39551384616
Chr17	86200000	86220000	16.2488654568
Chr17	86220000	86240000	10.757342747
Chr17	86240000	86260000	9.2117261321
Chr17	86260000	86280000	12.5460093528
Chr17	86280000	86300000	12.8046897261
Chr17	86300000	86320000	10.5677643817
Chr17	86320000	86340000	14.4189315669
Chr17	86340000	86360000	11.2732102112
Chr17	86360000	86380000	22.5842032256
Chr17	86380000	86400000	16.0711703744
Chr17	86400000	86420000	6.99258939361
Chr17	86420000	86440000	25.6508496972
Chr17	86440000	86460000	10.0082881136
Chr17	86460000	86480000	8.12351578289
Chr17	86480000	86500000	19.9706232133
Chr17	86500000	86520000	18.9400712353
Chr17	86520000	86540000	19.9615250678
Chr17	86540000	86560000	29.0358540948
Chr17	86560000	86580000	39.9877395167
Chr17	86580000	86600000	34.1085966014
Chr17	86600000	86620000	36.2727314029
Chr17	86620000	86640000	3.74047590673
Chr17	86640000	86660000	0
Chr17	86660000	86680000	29.2094526084
Chr17	86680000	86700000	47.2743887168
Chr17	86700000	86720000	24.3358006528
Chr17	86720000	86740000	31.3599075281
Chr17	86740000	86760000	27.8747076491
Chr17	86760000	86780000	29.3793753847
Chr17	86780000	86800000	18.7021883564
