Chr17	85300000	85320000	2.89978023146
Chr17	85320000	85340000	0
Chr17	85340000	85360000	0
Chr17	85360000	85380000	3.56609051601
Chr17	85380000	85400000	4.38348362984
Chr17	85400000	85420000	3.60956322011
Chr17	85420000	85440000	0
Chr17	85440000	85460000	11.815037944
Chr17	85460000	85480000	4.36093296579
Chr17	85480000	85500000	4.05708957944
Chr17	85500000	85520000	2.83910932144
Chr17	85520000	85540000	4.694482162
Chr17	85540000	85560000	7.24935447519
Chr17	85560000	85580000	0
Chr17	85580000	85600000	0
Chr17	85600000	85620000	6.99458958004
Chr17	85620000	85640000	18.4073483607
Chr17	85640000	85660000	0
Chr17	85660000	85680000	3.96030836387
Chr17	85680000	85700000	2.80181689981
Chr17	85700000	85720000	7.22434047912
Chr17	85720000	85740000	0
Chr17	85740000	85760000	9.85884338087
Chr17	85760000	85780000	8.90940136663
Chr17	85780000	85800000	8.70442623556
Chr17	85800000	85820000	18.3296910201
Chr17	85820000	85840000	0
Chr17	85840000	85860000	13.487281662
Chr17	85860000	85880000	8.61116985843
Chr17	85880000	85900000	0
Chr17	85900000	85920000	2.14743060251
Chr17	85920000	85940000	8.76880228508
Chr17	85940000	85960000	4.51732220277
Chr17	85960000	85980000	0
Chr17	85980000	86000000	9.12544025458
Chr17	86000000	86020000	7.00743430384
Chr17	86020000	86040000	0
Chr17	86040000	86060000	0
Chr17	86060000	86080000	10.2150144777
Chr17	86080000	86100000	4.1673655686
Chr17	86100000	86120000	23.8876038552
Chr17	86120000	86140000	0
Chr17	86140000	86160000	7.42233135161
Chr17	86160000	86180000	17.0735492648
Chr17	86180000	86200000	5.94916787056
Chr17	86200000	86220000	6.03443914766
Chr17	86220000	86240000	17.0491053789
Chr17	86240000	86260000	14.8810567366
Chr17	86260000	86280000	24.9315573348
Chr17	86280000	86300000	9.30444439813
Chr17	86300000	86320000	27.7912993138
Chr17	86320000	86340000	22.1284979749
Chr17	86340000	86360000	14.2207164696
Chr17	86360000	86380000	24.7443972499
Chr17	86380000	86400000	11.1432462523
Chr17	86400000	86420000	15.4646144299
Chr17	86420000	86440000	29.7940663925
Chr17	86440000	86460000	13.7519152292
Chr17	86460000	86480000	17.6839027147
Chr17	86480000	86500000	18.3882671577
Chr17	86500000	86520000	28.7854088333
Chr17	86520000	86540000	11.9349364552
Chr17	86540000	86560000	24.5177323733
Chr17	86560000	86580000	29.6406004442
Chr17	86580000	86600000	23.8837035599
Chr17	86600000	86620000	22.2993497264
Chr17	86620000	86640000	31.3143810627
Chr17	86640000	86660000	27.8747076491
Chr17	86660000	86680000	26.7572084732
Chr17	86680000	86700000	28.5047475096
Chr17	86700000	86720000	39.7615712032
Chr17	86720000	86740000	24.0315900057
Chr17	86740000	86760000	0
Chr17	86760000	86780000	29.6721097005
Chr17	86780000	86800000	50.1749230634
