Chr17	85300000	85320000	2.65205068493
Chr17	85320000	85340000	0
Chr17	85340000	85360000	2.37989355498
Chr17	85360000	85380000	6.77726117728
Chr17	85380000	85400000	4.13583265561
Chr17	85400000	85420000	12.4529364616
Chr17	85420000	85440000	7.30535591438
Chr17	85440000	85460000	9.75083895731
Chr17	85460000	85480000	0
Chr17	85480000	85500000	14.9957440204
Chr17	85500000	85520000	0
Chr17	85520000	85540000	6.57134032146
Chr17	85540000	85560000	5.98029361687
Chr17	85560000	85580000	7.98574193692
Chr17	85580000	85600000	9.00776983202
Chr17	85600000	85620000	1.53534111119
Chr17	85620000	85640000	7.93568224766
Chr17	85640000	85660000	6.90315447237
Chr17	85660000	85680000	7.29725720183
Chr17	85680000	85700000	5.40181232424
Chr17	85700000	85720000	9.42201497139
Chr17	85720000	85740000	20.8412347665
Chr17	85740000	85760000	5.58336038006
Chr17	85760000	85780000	5.09216850454
Chr17	85780000	85800000	30.5683800524
Chr17	85800000	85820000	0
Chr17	85820000	85840000	6.2061034545
Chr17	85840000	85860000	0
Chr17	85860000	85880000	13.2668218907
Chr17	85880000	85900000	0
Chr17	85900000	85920000	7.53552387245
Chr17	85920000	85940000	9.21918992822
Chr17	85940000	85960000	9.87513894074
Chr17	85960000	85980000	0
Chr17	85980000	86000000	19.5536035644
Chr17	86000000	86020000	3.50262850378
Chr17	86020000	86040000	0
Chr17	86040000	86060000	12.8073271846
Chr17	86060000	86080000	27.9489355061
Chr17	86080000	86100000	5.75726037311
Chr17	86100000	86120000	11.790032027
Chr17	86120000	86140000	2.92360842159
Chr17	86140000	86160000	6.38207773697
Chr17	86160000	86180000	3.02538082738
Chr17	86180000	86200000	2.46213870823
Chr17	86200000	86220000	3.43919200724
Chr17	86220000	86240000	0
Chr17	86240000	86260000	1.65943988892
Chr17	86260000	86280000	6.51555332077
Chr17	86280000	86300000	0
Chr17	86300000	86320000	3.4143796668
Chr17	86320000	86340000	6.18516698304
Chr17	86340000	86360000	0
Chr17	86360000	86380000	5.52825641115
Chr17	86380000	86400000	2.01572019869
Chr17	86400000	86420000	3.64500574617
Chr17	86420000	86440000	11.7458990857
Chr17	86440000	86460000	5.12146934546
Chr17	86460000	86480000	5.80334584941
Chr17	86480000	86500000	6.7813128988
Chr17	86500000	86520000	2.25651228317
Chr17	86520000	86540000	0
Chr17	86540000	86560000	0
Chr17	86560000	86580000	8.45059645049
Chr17	86580000	86600000	0
Chr17	86600000	86620000	3.58241077151
Chr17	86620000	86640000	0
Chr17	86640000	86660000	3.28087401696
Chr17	86660000	86680000	3.10678463045
Chr17	86680000	86700000	0
Chr17	86700000	86720000	1.59827662307
Chr17	86720000	86740000	0
Chr17	86740000	86760000	0
Chr17	86760000	86780000	2.34790461722
Chr17	86780000	86800000	5.14272356429
