Chr17	85300000	85320000	10.0950847961
Chr17	85320000	85340000	9.03191290948
Chr17	85340000	85360000	9.1481834916
Chr17	85360000	85380000	5.8418672791
Chr17	85380000	85400000	12.2806981994
Chr17	85400000	85420000	5.17477036568
Chr17	85420000	85440000	3.7267993001
Chr17	85440000	85460000	11.9438562316
Chr17	85460000	85480000	9.42244219274
Chr17	85480000	85500000	14.2296929333
Chr17	85500000	85520000	11.9125734645
Chr17	85520000	85540000	11.3521653323
Chr17	85540000	85560000	10.9383732798
Chr17	85560000	85580000	15.1670955888
Chr17	85580000	85600000	14.1315057651
Chr17	85600000	85620000	16.2161542004
Chr17	85620000	85640000	6.6469463585
Chr17	85640000	85660000	20.0690965615
Chr17	85660000	85680000	12.1038990877
Chr17	85680000	85700000	18.8323300767
Chr17	85700000	85720000	23.1598803828
Chr17	85720000	85740000	27.2781281265
Chr17	85740000	85760000	24.9829425056
Chr17	85760000	85780000	20.5987657759
Chr17	85780000	85800000	23.6381858475
Chr17	85800000	85820000	23.3771819622
Chr17	85820000	85840000	16.2293218522
Chr17	85840000	85860000	26.6801303498
Chr17	85860000	85880000	37.6908212243
Chr17	85880000	85900000	30.3297572528
Chr17	85900000	85920000	0
Chr17	85920000	85940000	23.886615388
Chr17	85940000	85960000	30.8010731965
Chr17	85960000	85980000	0
Chr17	85980000	86000000	25.4141151187
Chr17	86000000	86020000	23.8540719651
Chr17	86020000	86040000	7.53552387245
Chr17	86040000	86060000	15.5204199388
Chr17	86060000	86080000	29.7165322653
Chr17	86080000	86100000	12.5741398793
Chr17	86100000	86120000	11.4311852507
Chr17	86120000	86140000	8.94370981896
Chr17	86140000	86160000	10.4870551252
Chr17	86160000	86180000	18.7413953569
Chr17	86180000	86200000	9.24581759218
Chr17	86200000	86220000	9.56952743989
Chr17	86220000	86240000	9.14129340709
Chr17	86240000	86260000	8.27400710565
Chr17	86260000	86280000	10.2075383079
Chr17	86280000	86300000	8.99690938169
Chr17	86300000	86320000	7.77828982548
Chr17	86320000	86340000	9.72216341664
Chr17	86340000	86360000	6.94744052817
Chr17	86360000	86380000	6.20962737026
Chr17	86380000	86400000	9.37301897339
Chr17	86400000	86420000	14.2664424874
Chr17	86420000	86440000	9.31345100072
Chr17	86440000	86460000	4.47402716657
Chr17	86460000	86480000	13.9031326483
Chr17	86480000	86500000	5.59682718106
Chr17	86500000	86520000	6.7830912335
Chr17	86520000	86540000	1.91480579058
Chr17	86540000	86560000	8.11160297332
Chr17	86560000	86580000	7.12505713081
Chr17	86580000	86600000	7.65634312476
Chr17	86600000	86620000	7.07756088828
Chr17	86620000	86640000	2.51453251436
Chr17	86640000	86660000	8.68876102101
Chr17	86660000	86680000	5.51589093705
Chr17	86680000	86700000	3.17764274962
Chr17	86700000	86720000	5.58083835993
Chr17	86720000	86740000	5.03196064179
Chr17	86740000	86760000	2.14743060251
Chr17	86760000	86780000	5.81512620549
Chr17	86780000	86800000	6.99294469223
