Chr17	85300000	85320000	5.1443216945
Chr17	85320000	85340000	5.4712098645
Chr17	85340000	85360000	2.49329204708
Chr17	85360000	85380000	1.57989573826
Chr17	85380000	85400000	3.8873229888
Chr17	85400000	85420000	3.26932528417
Chr17	85420000	85440000	6.96554933335
Chr17	85440000	85460000	3.21352732184
Chr17	85460000	85480000	1.97467027252
Chr17	85480000	85500000	5.41805074535
Chr17	85500000	85520000	5.05765172952
Chr17	85520000	85540000	5.17806474014
Chr17	85540000	85560000	4.37035221237
Chr17	85560000	85580000	11.7029453095
Chr17	85580000	85600000	7.0136988761
Chr17	85600000	85620000	6.23092635556
Chr17	85620000	85640000	0
Chr17	85640000	85660000	9.04705276243
Chr17	85660000	85680000	5.2933846067
Chr17	85680000	85700000	2.46807367763
Chr17	85700000	85720000	6.50116425287
Chr17	85720000	85740000	4.50228337804
Chr17	85740000	85760000	2.95998569972
Chr17	85760000	85780000	4.0188485605
Chr17	85780000	85800000	3.9761527851
Chr17	85800000	85820000	5.57605328231
Chr17	85820000	85840000	0
Chr17	85840000	85860000	4.67160959296
Chr17	85860000	85880000	8.03496834293
Chr17	85880000	85900000	0
Chr17	85900000	85920000	1.91480579058
Chr17	85920000	85940000	9.89472497468
Chr17	85940000	85960000	6.06529257127
Chr17	85960000	85980000	0
Chr17	85980000	86000000	5.77867372537
Chr17	86000000	86020000	11.9022822626
Chr17	86020000	86040000	0
Chr17	86040000	86060000	13.8738143901
Chr17	86060000	86080000	9.29284428687
Chr17	86080000	86100000	7.9469127158
Chr17	86100000	86120000	11.9318629879
Chr17	86120000	86140000	16.9263265174
Chr17	86140000	86160000	13.2751005119
Chr17	86160000	86180000	19.9420263817
Chr17	86180000	86200000	6.74531087573
Chr17	86200000	86220000	18.0704142423
Chr17	86220000	86240000	9.36688184059
Chr17	86240000	86260000	7.44708098049
Chr17	86260000	86280000	11.5146869576
Chr17	86280000	86300000	33.7617146292
Chr17	86300000	86320000	11.7311910197
Chr17	86320000	86340000	19.378468296
Chr17	86340000	86360000	17.932635468
Chr17	86360000	86380000	15.5951072534
Chr17	86380000	86400000	21.7842362889
Chr17	86400000	86420000	17.0562350551
Chr17	86420000	86440000	17.8384579412
Chr17	86440000	86460000	18.301907088
Chr17	86460000	86480000	18.2854792763
Chr17	86480000	86500000	29.3585535051
Chr17	86500000	86520000	24.6388016213
Chr17	86520000	86540000	0
Chr17	86540000	86560000	9.77009010019
Chr17	86560000	86580000	41.9476335613
Chr17	86580000	86600000	12.5798053868
Chr17	86600000	86620000	25.5713004417
Chr17	86620000	86640000	19.0409771921
Chr17	86640000	86660000	19.9615250678
Chr17	86660000	86680000	19.1319177558
Chr17	86680000	86700000	15.0316959845
Chr17	86700000	86720000	16.3609066645
Chr17	86720000	86740000	9.49385866018
Chr17	86740000	86760000	11.9349364552
Chr17	86760000	86780000	9.73002098607
Chr17	86780000	86800000	9.27231605394
